gerne,title,author,price,star,review,star_line
공포/스릴러,세 여자,드로 미샤니 저/이미선 역                                                                          ,13500.0,8.9,17,0.0
공포/스릴러,아메리칸 사이코 (하),브렛 이스턴 엘리스 저/이옥진 역                                                                          ,9900.0,9.0,5,1.0
공포/스릴러,엉클 사일러스,조셉 셰리던 르 파누 저/장용준 역                                                                          ,19800.0,9.3,11,1.0
공포/스릴러,무서운 이야기 1,송준의 저                                                                          ,4500.0,9.4,39,1.0
공포/스릴러,무서운 이야기 2,송준의 저                                                                          ,4500.0,9.1,44,1.0
공포/스릴러,고시원 기담,전건우 저                                                                          ,11700.0,8.0,7,0.0
공포/스릴러,LA 컨피덴셜,제임스 엘로이 저                                                                          ,15120.0,9.4,24,1.0
공포/스릴러,흔들리는 바위,미야베 미유키 저/김소연 역                                                                          ,10800.0,9.3,31,1.0
공포/스릴러,마리에게 생긴 일,이네스 바야르 저/이현희 역                                                                          ,12600.0,8.8,8,0.0
공포/스릴러,베터 라이어,태넌 존스 저/공보경 역                                                                          ,13500.0,8.7,47,0.0
공포/스릴러,위스퍼링 룸,딘 쿤츠 저/유소영 역                                                                          ,14220.0,8.5,10,0.0
공포/스릴러,산산이 부서진 남자,마이클 로보텀 저/김지현 역                                                                          ,13320.0,9.2,5,1.0
공포/스릴러,뜻밖의 스파이 폴리팩스 부인,도로시 길먼 저/송섬별 역                                                                          ,12420.0,7.4,3,0.0
공포/스릴러,불법의 제왕,존 그리샴 저                                                                          ,10800.0,8.2,23,0.0
공포/스릴러,빌리 서머스 2,스티븐 킹 저/이은선 역                                                                          ,14220.0,8.1,14,0.0
공포/스릴러,이노센트 와이프,에이미 로이드 저/김지선 역                                                                          ,13500.0,7.0,1,0.0
